Temps,Delay
1697521419742.0,4
1697521424751.0,12
1697521429743.0,3
1697521434743.0,2
1697521439744.0,3
1697521444744.0,2
1697521449745.0,3
1697521454747.0,5
1697521459745.0,3
1697521464745.0,3
1697521469746.0,3
1697521474746.0,3
1697521479747.0,3
1697521484749.0,5
1697521489747.0,2
1697521494747.0,3
1697521499747.0,2
1697521504748.0,3
1697521509750.0,6
1697521514747.0,2
1697521519747.0,3
1697521524747.0,2
1697521529748.0,3
1697521534749.0,3
1697521539752.0,6
1697521544749.0,2
1697521549749.0,2
1697521554749.0,3
1697521559750.0,3
1697521564754.0,6
1697521569750.0,2
1697521574750.0,2
1697521579751.0,2
1697521584751.0,2
1697521589752.0,3
1697521594756.0,6
1697521599752.0,2
1697521604752.0,2
1697521609752.0,2
1697521614752.0,3
1697521619756.0,6
1697521624753.0,2
1697521629753.0,2
1697521634752.0,2
1697521639753.0,2
1697521644755.0,3
1697521649758.0,6
1697521654756.0,3
1697521659755.0,2
1697521664756.0,3
1697521669756.0,2
1697521674756.0,2
1697521679760.0,6
1697521684757.0,3
1697521689757.0,3
1697521694757.0,3
1697521699757.0,2
1697521704760.0,5
1697521709757.0,2
1697521714757.0,3
1697521719757.0,3
1697521724757.0,2
1697521729758.0,3
1697521734761.0,5
1697521739758.0,3
1697521744758.0,2
1697521749759.0,2
1697521754761.0,3
1697521759764.0,6
1697521764761.0,2
1697521769761.0,2
1697521774762.0,3
1697521779762.0,2
1697521784763.0,3
1697521789766.0,5
1697521794764.0,2
1697521799764.0,2
1697521804764.0,2
1697521809764.0,3
1697521814764.0,2
1697521819766.0,4
1697521824764.0,2
1697521829764.0,3
1697521834764.0,2
1697521839764.0,2
1697521844766.0,3
1697521849768.0,6
1697521854765.0,2
1697521859767.0,4
1697521864765.0,3
1697521869765.0,2
1697521874768.0,5
1697521879767.0,4
1697521884766.0,3
1697521889766.0,2
1697521894766.0,3
1697521899766.0,3
1697521904768.0,4
1697521909771.0,6
1697521914768.0,2
1697521919768.0,2
1697521924768.0,2
1697521929768.0,2
1697521934769.0,2
1697521939774.0,7
1697521944771.0,3
1697521949771.0,2
1697521954772.0,2
1697521959773.0,2
1697521964776.0,5
1697521969773.0,2
1697521974773.0,2
1697521979773.0,3
1697521984773.0,2
1697521989774.0,3
1697521994779.0,7
1697521999774.0,2
1697522004774.0,3
1697522009773.0,2
1697522014775.0,3
1697522019779.0,6
1697522024777.0,3
1697522029778.0,3
1697522034777.0,2
1697522039778.0,2
1697522044779.0,2
1697522049781.0,5
1697522054782.0,6
1697522059780.0,3
1697522064780.0,3
1697522069780.0,2
1697522074781.0,3
1697522079783.0,5
1697522084781.0,3
1697522089781.0,3
1697522094781.0,3
1697522099782.0,3
1697522104783.0,3
1697522109787.0,7
1697522114782.0,2
1697522119782.0,2
1697522124782.0,2
1697522129782.0,2
1697522134786.0,5
1697522139783.0,2
1697522144783.0,3
1697522149783.0,2
1697522154784.0,2
1697522159786.0,4
1697522164785.0,3
1697522169784.0,3
1697522174784.0,3
1697522179786.0,4
1697522184786.0,4
1697522189789.0,6
1697522194787.0,3
1697522199787.0,3
1697522204787.0,2
1697522209787.0,2
1697522214787.0,2
1697522219791.0,6
1697522224787.0,2
1697522229788.0,3
1697522234789.0,3
1697522239790.0,3
1697522244794.0,6
1697522249790.0,2
1697522254790.0,2
1697522259790.0,2
1697522264791.0,3
1697522269791.0,3
1697522274794.0,6
1697522279791.0,2
1697522284791.0,2
1697522289791.0,3
1697522294792.0,3
1697522299793.0,4
1697522304791.0,3
1697522309791.0,2
1697522314792.0,3
1697522319793.0,3
1697522324798.0,7
1697522329794.0,3
1697522334794.0,2
1697522339795.0,4
1697522344794.0,2
1697522349795.0,3
1697522354799.0,6
1697522359797.0,3
1697522364797.0,2
1697522369797.0,2
1697522374797.0,3
1697522379797.0,3
1697522384801.0,6
1697522389798.0,2
1697522394800.0,3
1697522399799.0,2
1697522404800.0,2
1697522409802.0,3
1697522414804.0,6
1697522419801.0,2
1697522424801.0,3
1697522429801.0,3
1697522434801.0,2
1697522439804.0,5
1697522444802.0,2
1697522449802.0,2
1697522454805.0,5
1697522459803.0,3
1697522464804.0,3
1697522469806.0,6
1697522474804.0,3
1697522479805.0,3
1697522484805.0,2
1697522489805.0,2
1697522494806.0,3
1697522499808.0,5
1697522504805.0,2
1697522509806.0,4
1697522514806.0,3
1697522519806.0,2
1697522524810.0,6
1697522529807.0,2
1697522534807.0,3
1697522539807.0,2
1697522544808.0,2
1697522549812.0,5
1697522554809.0,2
1697522559811.0,3
1697522564812.0,3
1697522569814.0,3
1697522574815.0,3
1697522579819.0,6
1697522584816.0,3
1697522589816.0,3
1697522594816.0,2
1697522599817.0,3
1697522604817.0,2
1697522609821.0,6
1697522614818.0,3
1697522619819.0,3
1697522624819.0,2
1697522629821.0,3
1697522634825.0,6
1697522639821.0,3
1697522644821.0,2
1697522649821.0,2
1697522654821.0,3
1697522659821.0,2
1697522664825.0,6
1697522669822.0,2
1697522674822.0,2
1697522679822.0,2
1697522684823.0,3
1697522689827.0,6
1697522694823.0,2
1697522699824.0,2
1697522704824.0,2
1697522709824.0,3
1697522714824.0,3
1697522719827.0,5
1697522724825.0,2
1697522729825.0,2
1697522734827.0,4
1697522739826.0,2
1697522744830.0,6
1697522749826.0,2
1697522754826.0,3
1697522759826.0,3
1697522764826.0,3
1697522769830.0,6
1697522774826.0,2
1697522779826.0,2
1697522784826.0,2
1697522789827.0,2
1697522794829.0,4
1697522799830.0,5
1697522804827.0,3
1697522809827.0,3
1697522814827.0,3
1697522819827.0,2
1697522824828.0,3
1697522829832.0,6
1697522834829.0,2
1697522839829.0,2
1697522844828.0,2
1697522849829.0,3
1697522854830.0,3
1697522859832.0,5
1697522864830.0,3
1697522869830.0,2
1697522874830.0,3
1697522879830.0,3
1697522884831.0,3
1697522889834.0,5
1697522894831.0,2
1697522899831.0,2
1697522904832.0,2
1697522909832.0,2
1697522914836.0,6
1697522919833.0,2
1697522924833.0,3
1697522929833.0,3
1697522934833.0,2
1697522939836.0,4
1697522944839.0,6
1697522949836.0,2
1697522954837.0,2
1697522959837.0,2
1697522964839.0,3
1697522969840.0,3
1697522974842.0,5
1697522979840.0,3
1697522984840.0,2
1697522989841.0,3
1697522994841.0,3
1697522999845.0,6
1697523004841.0,3
1697523009841.0,3
1697523014840.0,2
1697523019841.0,3
1697523024841.0,2
1697523029846.0,7
1697523034842.0,3
1697523039842.0,3
1697523044842.0,2
1697523049842.0,2
1697523054843.0,3
1697523059846.0,6
1697523064843.0,2
1697523069843.0,2
1697523074843.0,2
1697523079844.0,3
1697523084847.0,5
1697523089844.0,2
1697523094845.0,3
1697523099845.0,3
1697523104846.0,3
1697523109847.0,3
1697523114850.0,6
1697523119846.0,3
1697523124847.0,3
1697523129846.0,2
1697523134846.0,2
1697523139846.0,3
1697523144851.0,8
1697523149846.0,2
1697523154846.0,3
1697523159846.0,2
1697523164846.0,2
1697523169849.0,6
1697523174846.0,2
1697523179847.0,3
1697523184847.0,2
1697523189848.0,3
1697523194848.0,2
1697523199851.0,5
1697523204848.0,2
1697523209848.0,2
1697523214848.0,2
1697523219848.0,3
1697523224852.0,6
1697523229849.0,3
1697523234849.0,2
1697523239849.0,3
1697523244850.0,3
1697523249851.0,4
1697523254853.0,5
1697523259851.0,3
1697523264851.0,3
1697523269851.0,2
1697523274851.0,2
1697523279853.0,4
1697523284855.0,6
1697523289851.0,2
1697523294851.0,2
1697523299852.0,2
1697523304852.0,2
1697523309854.0,4
1697523314855.0,5
1697523319853.0,2
1697523324854.0,3
1697523329854.0,2
1697523334854.0,2
1697523339857.0,5
1697523344854.0,2
1697523349854.0,2
1697523354853.0,2
1697523359855.0,3
1697523364858.0,5
1697523369860.0,6
1697523374858.0,3
1697523379858.0,2
1697523384858.0,3
1697523389858.0,3
1697523394861.0,5
1697523399860.0,3
1697523404860.0,2
1697523409861.0,3
1697523414861.0,3
1697523419862.0,3
1697523424865.0,6
1697523429861.0,2
1697523434861.0,2
1697523439861.0,3
1697523444862.0,3
1697523449863.0,3
1697523454867.0,6
1697523459864.0,2
1697523464864.0,2
1697523469864.0,2
1697523474864.0,3
1697523479865.0,4
1697523484872.0,11
1697523489865.0,3
1697523494866.0,3
1697523499867.0,3
1697523504868.0,3
1697523509871.0,6
1697523514867.0,2
1697523519867.0,3
1697523524867.0,2
1697523529868.0,3
1697523534869.0,4
1697523539872.0,6
1697523544869.0,3
1697523549869.0,2
1697523554869.0,2
1697523559870.0,3
1697523564872.0,5
1697523569873.0,5
1697523574871.0,2
1697523579871.0,2
1697523584871.0,2
1697523589872.0,2
1697523594877.0,7
1697523599872.0,2
1697523604872.0,2
1697523609872.0,2
1697523614872.0,2
1697523619875.0,4
1697523624877.0,6
1697523629874.0,2
1697523634874.0,2
1697523639874.0,3
1697523644874.0,3
1697523649878.0,6
1697523654874.0,2
1697523659875.0,3
1697523664875.0,3
1697523669876.0,3
1697523674877.0,3
1697523679878.0,4
1697523684876.0,3
1697523689877.0,3
1697523694876.0,2
1697523699877.0,3
1697523704881.0,6
1697523709877.0,2
1697523714877.0,3
1697523719878.0,3
1697523724878.0,2
1697523729877.0,2
1697523734887.0,8
1697523739882.0,2
1697523744883.0,3
1697523749884.0,3
1697523754884.0,2
1697523759886.0,4
1697523764886.0,5
1697523769884.0,2
1697523774884.0,3
1697523779885.0,3
1697523784885.0,2
1697523789889.0,6
1697523794886.0,3
1697523799886.0,2
1697523804887.0,3
1697523809887.0,2
1697523814888.0,3
1697523819892.0,6
1697523824888.0,2
1697523829889.0,3
1697523834889.0,2
1697523839890.0,3
1697523844893.0,5
1697523849890.0,2
1697523854890.0,3
1697523859890.0,2
1697523864890.0,2
1697523869893.0,4
1697523874895.0,6
1697523879892.0,3
1697523884893.0,3
1697523889893.0,2
1697523894893.0,2
1697523899897.0,6
1697523904893.0,2
1697523909894.0,3
1697523914894.0,2
1697523919894.0,2
1697523924895.0,3
1697523929898.0,5
1697523934895.0,3
1697523939895.0,2
1697523944895.0,2
1697523949895.0,2
1697523954895.0,3
1697523959901.0,8
1697523964895.0,2
1697523969896.0,3
1697523974896.0,2
1697523979896.0,3
1697523984903.0,5
1697523989903.0,6
1697523994906.0,6
1697523999903.0,2
1697524004910.0,8
1697524009904.0,2
1697524014906.0,4
1697524019908.0,6
1697524024904.0,2
1697524029908.0,5
1697524034906.0,3
1697524039908.0,4
1697524044924.0,8
1697524049920.0,3
1697524054919.0,2
1697524059919.0,3
1697524064923.0,5
1697524069925.0,7
1697524074920.0,2
1697524079920.0,2
1697524084920.0,2
1697524089920.0,2
1697524094922.0,4
1697524099923.0,5
1697524104921.0,4
1697524109920.0,2
1697524114920.0,3
1697524119920.0,2
1697524124923.0,5
1697524129920.0,2
1697524134919.0,2
1697524139920.0,3
1697524144920.0,2
1697524149920.0,3
1697524154940.0,20
1697524159923.0,3
1697524164923.0,3
1697524169927.0,6
1697524174924.0,2
1697524179925.0,4
1697524184926.0,4
1697524189925.0,2
1697524194924.0,2
1697524199926.0,3
1697524204926.0,2
1697524209928.0,4
1697524214926.0,3
1697524219926.0,2
1697524224926.0,2
1697524229926.0,2
1697524234927.0,3
1697524239931.0,6
1697524244927.0,2
1697524249927.0,2
1697524254927.0,2
1697524259927.0,2
1697524264931.0,5
1697524269930.0,3
1697524274929.0,2
1697524279929.0,3
1697524284929.0,3
1697524289928.0,2
1697524294931.0,5
1697524299935.0,8
1697524304930.0,3
1697524309930.0,2
1697524314930.0,3
1697524319931.0,3
1697524324933.0,4
1697524329931.0,2
1697524334933.0,3
1697524339933.0,2
1697524344933.0,2
1697524349936.0,5
1697524354934.0,2
1697524359934.0,2
1697524364935.0,2
1697524369934.0,2
1697524374935.0,2
1697524379937.0,4
1697524384934.0,2
1697524389935.0,3
1697524394935.0,2
1697524399935.0,2
1697524404937.0,4
1697524409939.0,6
1697524414935.0,2
1697524419935.0,3
1697524424934.0,2
1697524429935.0,2
1697524434937.0,4
1697524439935.0,2
1697524444934.0,2
1697524449935.0,2
1697524454935.0,3
1697524459939.0,7
1697524464935.0,3
1697524469935.0,3
1697524474936.0,3
1697524479934.0,2
1697524484936.0,3
1697524489935.0,3
1697524494938.0,6
1697524499934.0,2
1697524504935.0,2
1697524509935.0,2
1697524514937.0,4
1697524519935.0,2
1697524524936.0,3
1697524529935.0,2
1697524534936.0,3
1697524539937.0,3
1697524544939.0,5
1697524549936.0,2
1697524554936.0,3
1697524559936.0,2
1697524564936.0,2
1697524569940.0,6
1697524574936.0,2
1697524579936.0,2
1697524584937.0,2
1697524589937.0,3
1697524594938.0,3
1697524599939.0,4
1697524604937.0,3
1697524609937.0,2
1697524614938.0,3
1697524619942.0,4
1697524624941.0,4
1697524629940.0,3
1697524634940.0,3
1697524639941.0,3
1697524644940.0,2
1697524649942.0,4
1697524654940.0,2
1697524659940.0,2
1697524664939.0,2
1697524669940.0,2
1697524674942.0,4
1697524679944.0,6
1697524684941.0,2
1697524689941.0,2
1697524694941.0,3
1697524699940.0,2
1697524704944.0,6
1697524709940.0,2
1697524714941.0,2
1697524719942.0,3
1697524724942.0,3
1697524729943.0,3
1697524734944.0,3
1697524739943.0,3
1697524744943.0,2
1697524749943.0,2
1697524754943.0,2
1697524759947.0,6
1697524764943.0,2
1697524769947.0,4
1697524774946.0,2
1697524779946.0,2
1697524784946.0,3
1697524789951.0,6
1697524794947.0,2
1697524799948.0,2
1697524804949.0,4
1697524809948.0,2
1697524814948.0,2
1697524819950.0,4
1697524824948.0,2
1697524829949.0,3
1697524834949.0,2
1697524839949.0,3
1697524844952.0,5
1697524849950.0,2
1697524854951.0,2
1697524859951.0,3
1697524864951.0,2
1697524869967.0,16
1697524874956.0,5
1697524879953.0,2
1697524884954.0,3
1697524889954.0,2
1697524894955.0,3
1697524899956.0,4
1697524904955.0,2
1697524909955.0,2
1697524914955.0,2
1697524919955.0,3
1697524924955.0,2
1697524929957.0,5
1697524934955.0,2
1697524939955.0,2
1697524944955.0,2
1697524949956.0,2
1697524954960.0,5
1697524959957.0,2
1697524964957.0,2
1697524969958.0,2
1697524974958.0,2
1697524979959.0,3
1697524984960.0,4
1697524989959.0,3
1697524994958.0,2
1697524999959.0,3
1697525004959.0,2
1697525009959.0,3
1697525014962.0,5
1697525019959.0,2
1697525024959.0,3
1697525029959.0,2
1697525034959.0,2
1697525039962.0,5
1697525044960.0,3
1697525049960.0,2
1697525054960.0,3
1697525059960.0,3
1697525064960.0,2
1697525069962.0,4
1697525074960.0,2
1697525079960.0,3
1697525084960.0,2
1697525089959.0,2
1697525094962.0,5
1697525099960.0,3
1697525104960.0,3
1697525109960.0,2
1697525114960.0,2
1697525119961.0,2
1697525124964.0,5
1697525129962.0,3
1697525134962.0,3
1697525139962.0,2
1697525144962.0,3
1697525149962.0,2
1697525154963.0,4
1697525159961.0,2
1697525164963.0,3
1697525169963.0,2
1697525174962.0,2
1697525179964.0,4
1697525184964.0,4
1697525189963.0,3
1697525194963.0,2
1697525199963.0,2
1697525204963.0,2
1697525209964.0,3
1697525214967.0,5
1697525219965.0,2
1697525224965.0,2
1697525229964.0,2
1697525234965.0,2
1697525239967.0,4
1697525244964.0,2
1697525249965.0,3
1697525254965.0,3
1697525259965.0,3
1697525264965.0,3
1697525269966.0,4
1697525274965.0,2
1697525279966.0,3
1697525284966.0,2
1697525289966.0,2
1697525294968.0,4
1697525299969.0,6
1697525304966.0,3
1697525309966.0,2
1697525314966.0,2
1697525319966.0,2
1697525324967.0,3
1697525329966.0,3
1697525334966.0,3
1697525339966.0,2
1697525344966.0,2
1697525349967.0,2
1697525354969.0,4
1697525359967.0,3
1697525364967.0,3
1697525369966.0,2
1697525374967.0,3
1697525379968.0,3
1697525384967.0,3
1697525389967.0,2
1697525394966.0,2
1697525399967.0,2
1697525404968.0,3
1697525409968.0,3
1697525414967.0,3
1697525419967.0,3
1697525424967.0,3
1697525429967.0,2
1697525434969.0,4
1697525439967.0,2
1697525444968.0,3
1697525449968.0,2
1697525454968.0,2
1697525459968.0,2
1697525464970.0,4
1697525469968.0,2
1697525474968.0,2
1697525479969.0,2
1697525484968.0,2
1697525489971.0,4
1697525494972.0,5
1697525499970.0,3
1697525504970.0,3
1697525509971.0,3
1697525514971.0,3
1697525519973.0,4
1697525524971.0,2
1697525529971.0,2
1697525534971.0,3
1697525539971.0,3
1697525544973.0,5
1697525549971.0,3
1697525554971.0,2
1697525559971.0,3
1697525564971.0,2
1697525569972.0,3
1697525574973.0,3
1697525579973.0,2
1697525584972.0,2
1697525589973.0,2
1697525594974.0,3
1697525599974.0,2
1697525604975.0,3
1697525609974.0,2
1697525614974.0,2
1697525619974.0,2
1697525624974.0,2
1697525629975.0,3
1697525634977.0,4
1697525639975.0,2
1697525644975.0,2
1697525649975.0,3
1697525654975.0,3
1697525659977.0,4
1697525664977.0,5
1697525669975.0,2
1697525674976.0,2
1697525679976.0,2
1697525684977.0,3
1697525689981.0,7
1697525694977.0,2
1697525699977.0,2
1697525704977.0,2
1697525709977.0,3
1697525714978.0,4
1697525719977.0,2
1697525724977.0,2
1697525729978.0,3
1697525734978.0,2
1697525739980.0,4
1697525744979.0,2
1697525749982.0,6
1697525754978.0,2
1697525759979.0,3
1697525764980.0,3
1697525769981.0,4
1697525774979.0,2
1697525779979.0,2
1697525784979.0,3
1697525789979.0,2
1697525794983.0,6
1697525799980.0,3
1697525804980.0,2
1697525809979.0,2
1697525814980.0,2
1697525819981.0,3
1697525824981.0,4
1697525829980.0,2
1697525834981.0,3
1697525839981.0,2
1697525844981.0,2
1697525849984.0,4
1697525854982.0,2
1697525859982.0,2
1697525864982.0,3
1697525869982.0,3
1697525874982.0,3
1697525879983.0,4
1697525884982.0,2
1697525889982.0,3
1697525894982.0,2
1697525899982.0,2
1697525904983.0,3
1697525909985.0,4
1697525914983.0,2
1697525919983.0,3
1697525924983.0,2
1697525929985.0,4
1697525934986.0,4
1697525939984.0,2
1697525944984.0,3
1697525949984.0,2
1697525954984.0,2
1697525959986.0,4
1697525964984.0,2
1697525969985.0,2
1697525974986.0,3
1697525979986.0,2
1697525984988.0,3
1697525989988.0,2
1697525994991.0,5
1697525999988.0,2
1697526004988.0,2
1697526009988.0,3
1697526014991.0,5
1697526019989.0,3
1697526024989.0,2
1697526029991.0,4
1697526034990.0,2
1697526039991.0,3
1697526044991.0,3
1697526049989.0,2
1697526054990.0,3
1697526059990.0,2
1697526064990.0,3
1697526069991.0,3
1697526074993.0,5
1697526079990.0,3
1697526084991.0,3
1697526089990.0,2
1697526094990.0,2
1697526099992.0,5
1697526104991.0,3
1697526109991.0,2
1697526114991.0,3
1697526119991.0,2
1697526124991.0,3
1697526129993.0,4
1697526134992.0,2
1697526139991.0,2
1697526144992.0,2
1697526149993.0,3
1697526154996.0,5
1697526159993.0,2
1697526164994.0,2
1697526169995.0,2
1697526174997.0,4
1697526179996.0,3
1697526184998.0,5
1697526189995.0,3
1697526194994.0,2
1697526199995.0,3
1697526204995.0,2
1697526209995.0,3
1697526214998.0,5
1697526219995.0,3
1697526224994.0,2
1697526229995.0,2
1697526234995.0,2
1697526239997.0,3
1697526244996.0,2
1697526249996.0,2
1697526254997.0,2
1697526259997.0,3
