,Temps,Temperature,Frequency,Cpu_usage,Cpu_memory,Classe
3114,1697219823.356,47.712,1800.0,3.5,10.6,normal
3115,1697219823.858,46.738,1800.0,4.0,10.6,normal
3116,1697219824.361,47.225,1800.0,4.0,10.6,normal
3117,1697219824.864,47.225,1800.0,3.5,10.6,normal
3118,1697219825.366,47.712,1800.0,4.5,10.6,normal
3119,1697219825.869,46.738,1800.0,3.0,10.6,normal
3120,1697219826.372,46.251,1100.0,6.4,10.6,normal
3121,1697219826.876,46.251,900.0,5.4,10.6,normal
3122,1697219827.38,46.738,1800.0,10.4,9.7,normal
3123,1697219827.884,47.712,1800.0,32.0,10.5,normal
3124,1697219828.387,46.738,1800.0,16.1,10.5,normal
3125,1697219828.889,47.225,1800.0,3.5,10.5,normal
3126,1697219829.392,47.225,1800.0,4.5,10.5,normal
3127,1697219829.895,46.738,1800.0,3.0,10.5,normal
3128,1697219830.397,47.225,1800.0,4.5,10.6,normal
3129,1697219830.9,46.251,1800.0,3.5,10.6,normal
3130,1697219831.402,46.738,1800.0,4.0,10.6,normal
3131,1697219831.905,45.277,1800.0,3.5,10.6,normal
3132,1697219832.409,47.225,800.0,4.4,10.6,normal
3133,1697219832.913,46.251,900.0,6.4,10.6,normal
3134,1697219833.417,45.764,1200.0,17.8,10.0,normal
3135,1697219833.92,48.199,1800.0,39.3,10.5,normal
3136,1697219834.422,47.225,1800.0,7.0,10.5,normal
3137,1697219834.925,47.225,1800.0,3.5,10.5,normal
3138,1697219835.427,46.738,1800.0,3.5,10.5,normal
3139,1697219835.93,46.251,1800.0,4.0,10.5,normal
3140,1697219836.433,46.738,1800.0,4.0,10.6,normal
3141,1697219836.935,46.251,1800.0,4.9,10.6,normal
3142,1697219837.438,47.225,1800.0,3.5,10.6,normal
3143,1697219837.94,46.738,1800.0,3.5,10.6,normal
3144,1697219838.444,46.251,800.0,4.4,10.6,normal
3145,1697219838.949,46.738,700.0,6.4,10.6,normal
3146,1697219839.455,46.251,1000.0,8.4,10.4,normal
3147,1697219839.958,48.199,1800.0,29.0,10.3,normal
3148,1697219840.46,47.712,1800.0,25.5,10.5,normal
3149,1697219840.963,47.225,1800.0,4.0,10.5,normal
3150,1697219841.465,46.738,1800.0,4.0,10.5,normal
3151,1697219841.968,47.225,1800.0,4.0,10.5,normal
3152,1697219842.47,46.738,1800.0,5.9,10.5,normal
3153,1697219842.973,47.225,1800.0,4.0,10.5,normal
3154,1697219843.476,47.225,1800.0,3.0,10.5,normal
3155,1697219843.978,46.738,1800.0,4.5,10.5,normal
3156,1697219844.481,47.225,1800.0,5.4,10.5,normal
3157,1697219844.985,45.764,800.0,5.5,10.5,normal
3158,1697219845.491,46.738,600.0,8.9,10.4,normal
3159,1697219845.995,48.199,1800.0,28.6,10.3,normal
3160,1697219846.497,47.225,1800.0,23.8,10.5,normal
3161,1697219847.0,47.712,1800.0,3.0,10.5,normal
3162,1697219847.502,46.738,1800.0,4.4,10.5,normal
3163,1697219848.005,47.225,1800.0,3.5,10.5,normal
3164,1697219848.507,46.738,1800.0,4.9,10.5,normal
3165,1697219849.01,47.225,1800.0,4.0,10.5,normal
3166,1697219849.512,46.738,1800.0,3.5,10.5,normal
3167,1697219850.015,47.225,1800.0,4.5,10.6,normal
3168,1697219850.52,46.738,700.0,4.5,10.6,normal
3169,1697219851.025,46.738,600.0,5.4,10.6,normal
3170,1697219851.531,46.251,600.0,5.0,10.6,normal
3171,1697219852.034,47.712,1800.0,26.2,10.2,normal
3172,1697219852.54,47.225,1800.0,29.7,10.6,normal
3173,1697219853.043,47.712,1800.0,4.0,10.6,normal
3174,1697219853.545,47.225,1800.0,3.0,10.6,normal
3175,1697219854.048,47.712,1800.0,4.0,10.6,normal
3176,1697219854.551,46.251,1800.0,4.5,10.6,normal
3177,1697219855.054,47.225,1800.0,3.0,10.6,normal
3178,1697219855.556,48.199,1800.0,4.0,10.6,normal
3179,1697219856.059,46.738,1800.0,3.0,10.6,normal
3180,1697219856.561,47.712,1800.0,4.5,10.6,normal
3181,1697219857.067,46.738,600.0,5.0,10.6,normal
3182,1697219857.573,46.738,600.0,7.4,10.5,normal
3183,1697219858.076,47.225,1800.0,29.6,10.3,normal
3184,1697219858.579,46.738,1800.0,23.9,10.5,normal
3185,1697219859.081,47.712,1800.0,5.5,10.5,normal
3186,1697219859.584,47.225,1800.0,4.4,10.5,normal
3187,1697219860.086,47.712,1800.0,3.0,10.5,normal
3188,1697219860.589,48.686,1800.0,3.0,10.5,normal
3189,1697219861.092,46.251,1800.0,5.4,10.5,normal
3190,1697219861.594,47.225,1800.0,4.0,10.5,normal
3191,1697219862.097,48.199,1800.0,3.0,10.5,normal
3192,1697219862.599,46.738,1800.0,3.5,10.5,normal
3193,1697219863.105,46.738,600.0,5.4,10.5,normal
3194,1697219863.61,47.225,600.0,5.5,10.5,normal
3195,1697219864.114,47.225,1800.0,26.4,10.3,normal
3196,1697219864.616,47.712,1800.0,28.1,10.6,normal
3197,1697219865.119,47.225,1800.0,4.5,10.6,normal
3198,1697219865.621,47.712,1800.0,2.5,10.6,normal
3199,1697219866.124,48.199,1800.0,3.0,10.6,normal
3200,1697219866.627,46.251,1800.0,3.5,10.5,normal
3201,1697219867.129,47.712,1800.0,4.5,10.6,normal
3202,1697219867.632,47.225,1800.0,4.0,10.5,normal
3203,1697219868.134,47.712,1800.0,3.5,10.5,normal
3204,1697219868.637,46.738,1800.0,3.5,10.5,normal
3205,1697219869.142,46.738,600.0,4.5,10.5,normal
3206,1697219869.647,46.738,800.0,7.5,10.5,normal
3207,1697219870.151,48.199,1800.0,30.2,10.3,normal
3208,1697219870.654,47.225,1800.0,23.6,10.5,normal
3209,1697219871.156,47.225,1800.0,4.0,10.5,normal
3210,1697219871.659,47.712,1800.0,4.5,10.5,normal
3211,1697219872.161,47.225,1800.0,3.5,10.5,normal
3212,1697219872.664,46.251,1800.0,3.0,10.5,normal
3213,1697219873.166,46.251,1800.0,3.0,10.5,normal
3214,1697219873.669,46.738,1800.0,5.4,10.5,normal
3215,1697219874.172,46.251,1800.0,4.0,10.5,normal
3216,1697219874.675,47.225,1800.0,4.4,10.5,normal
3217,1697219875.179,47.225,800.0,5.0,10.6,normal
3218,1697219875.685,46.251,700.0,8.5,10.4,normal
3219,1697219876.188,48.199,1800.0,29.7,10.4,normal
3220,1697219876.691,47.225,1800.0,23.9,10.6,normal
3221,1697219877.194,48.199,1800.0,3.5,10.6,normal
3222,1697219877.696,47.225,1800.0,3.5,10.5,normal
3223,1697219878.199,48.199,1800.0,6.4,10.6,normal
3224,1697219878.701,46.251,1800.0,3.0,10.6,normal
3225,1697219879.204,46.738,1800.0,4.5,10.6,normal
3226,1697219879.706,47.712,1800.0,2.0,10.6,normal
3227,1697219880.209,47.225,1800.0,3.5,10.6,normal
3228,1697219880.711,47.225,1800.0,6.4,10.6,normal
3229,1697219881.216,46.738,800.0,7.4,10.6,normal
3230,1697219881.719,48.199,1800.0,10.6,9.6,normal
3231,1697219882.223,46.738,1800.0,31.2,10.4,normal
3232,1697219882.726,47.712,1800.0,18.0,10.5,normal
3233,1697219883.229,48.199,1800.0,3.5,10.5,normal
3234,1697219883.731,47.225,1800.0,4.5,10.5,normal
3235,1697219884.234,47.712,1800.0,5.5,10.6,normal
3236,1697219884.736,47.712,1800.0,3.5,10.6,normal
3237,1697219885.239,46.738,1800.0,3.5,10.6,normal
3238,1697219885.741,48.199,1800.0,4.5,10.6,normal
3239,1697219886.244,47.225,1800.0,3.9,10.6,normal
3240,1697219886.749,47.712,700.0,6.9,10.6,normal
3241,1697219887.253,46.738,1000.0,5.0,10.6,normal
3242,1697219887.758,47.712,700.0,6.4,10.6,normal
3243,1697219888.261,48.199,1800.0,28.0,10.4,normal
3244,1697219888.764,46.738,1800.0,28.0,10.6,normal
3245,1697219889.266,47.225,1800.0,3.5,10.6,normal
3246,1697219889.769,47.225,1800.0,4.0,10.6,normal
3247,1697219890.271,48.199,1800.0,3.5,10.6,normal
3248,1697219890.774,48.199,1800.0,4.5,10.6,normal
3249,1697219891.276,46.738,1800.0,3.5,10.6,normal
3250,1697219891.779,47.225,1800.0,4.0,10.6,normal
3251,1697219892.281,46.738,1800.0,4.0,10.6,normal
3252,1697219892.784,46.738,1800.0,4.0,10.6,normal
3253,1697219893.288,47.225,900.0,5.4,10.6,normal
3254,1697219893.792,46.251,1100.0,7.0,10.6,normal
3255,1697219894.295,47.225,1800.0,22.0,10.2,normal
3256,1697219894.797,49.173,1800.0,35.5,10.6,normal
3257,1697219895.3,47.712,1800.0,3.0,10.6,normal
3258,1697219895.802,47.712,1800.0,4.0,10.6,normal
3259,1697219896.305,47.712,1800.0,3.0,10.6,normal
3260,1697219896.808,47.225,1800.0,5.4,10.5,normal
3261,1697219897.31,47.712,1800.0,3.0,10.5,normal
3262,1697219897.813,47.225,1800.0,1.0,10.5,normal
3263,1697219898.315,46.738,1800.0,5.9,10.5,normal
3264,1697219898.818,47.225,1800.0,5.0,10.5,normal
3265,1697219899.322,47.712,800.0,5.0,10.6,normal
3266,1697219899.826,46.738,900.0,5.0,10.6,normal
3267,1697219900.33,46.738,1800.0,26.2,10.3,normal
3268,1697219900.832,48.686,1800.0,28.6,10.6,normal
3269,1697219901.335,47.712,1800.0,4.0,10.6,normal
3270,1697219901.837,47.712,1800.0,3.5,10.6,normal
3271,1697219902.34,47.712,1800.0,4.9,10.6,normal
3272,1697219902.842,47.712,1800.0,3.5,10.6,normal
3273,1697219903.345,47.225,1800.0,3.5,10.6,normal
3274,1697219903.848,48.199,1800.0,4.5,10.6,normal
3275,1697219904.35,47.712,1800.0,3.5,10.6,normal
3276,1697219904.853,48.199,1800.0,4.5,10.6,normal
3277,1697219905.356,46.251,1000.0,4.5,10.6,normal
3278,1697219905.861,47.225,900.0,4.9,10.6,normal
3279,1697219906.363,48.199,1800.0,16.9,10.2,normal
3280,1697219906.866,48.686,1800.0,38.3,10.5,normal
3281,1697219907.369,47.712,1800.0,3.0,10.5,normal
3282,1697219907.871,48.199,1800.0,3.0,10.6,normal
3283,1697219908.374,47.225,1800.0,3.0,10.6,normal
3284,1697219908.876,47.712,1800.0,4.5,10.6,normal
3285,1697219909.379,46.738,1800.0,3.0,10.6,normal
3286,1697219909.881,48.686,1800.0,3.5,10.6,normal
3287,1697219910.384,47.225,1800.0,3.5,10.6,normal
3288,1697219910.886,47.225,1800.0,4.5,10.6,normal
3289,1697219911.39,47.712,1100.0,4.5,10.6,normal
3290,1697219911.895,47.225,900.0,5.9,10.6,normal
3291,1697219912.398,48.199,1800.0,22.9,10.3,normal
3292,1697219912.9,49.173,1800.0,32.2,10.6,normal
3293,1697219913.403,47.225,1800.0,4.0,10.6,normal
3294,1697219913.905,47.712,1800.0,5.0,10.6,normal
3295,1697219914.408,47.712,1800.0,4.0,10.6,normal
3296,1697219914.91,46.738,1800.0,4.5,10.6,normal
3297,1697219915.413,47.225,1800.0,3.5,10.6,normal
3298,1697219915.915,47.712,1800.0,4.0,10.6,normal
3299,1697219916.418,47.712,1800.0,3.0,10.6,normal
3300,1697219916.92,46.738,1800.0,4.5,10.6,normal
3301,1697219917.425,46.738,700.0,5.0,10.6,normal
3302,1697219917.93,47.225,800.0,5.4,10.6,normal
3303,1697219918.432,48.686,1800.0,16.4,10.1,normal
3304,1697219918.935,49.173,1800.0,38.5,10.5,normal
3305,1697219919.438,48.199,1800.0,5.5,10.5,normal
3306,1697219919.94,48.686,1800.0,3.5,10.5,normal
3307,1697219920.443,47.225,1800.0,4.0,10.6,normal
3308,1697219920.945,47.712,1800.0,4.9,10.6,normal
3309,1697219921.448,47.225,1800.0,3.0,10.5,normal
3310,1697219921.951,48.686,1800.0,3.5,10.6,normal
3311,1697219922.453,47.712,1800.0,3.5,10.6,normal
3312,1697219922.956,48.199,1800.0,4.5,10.6,normal
3313,1697219923.46,47.225,800.0,3.5,10.6,normal
3314,1697219923.965,46.251,700.0,6.4,10.6,normal
3315,1697219924.471,46.738,600.0,7.9,10.4,normal
3316,1697219924.974,48.686,1800.0,29.0,10.3,normal
3317,1697219925.477,48.686,1800.0,22.5,10.5,normal
3318,1697219925.98,47.712,1800.0,4.0,10.5,normal
3319,1697219926.482,48.199,1800.0,3.5,10.5,normal
3320,1697219926.985,46.738,1800.0,5.0,10.5,normal
3321,1697219927.487,48.199,1800.0,4.0,10.6,normal
3322,1697219927.99,47.225,1800.0,4.5,10.5,normal
3323,1697219928.492,46.251,1800.0,4.0,10.6,normal
3324,1697219928.995,47.712,1800.0,4.5,10.6,normal
3325,1697219929.5,48.199,700.0,3.0,10.5,normal
3326,1697219930.005,46.738,600.0,5.9,10.5,normal
3327,1697219930.51,47.225,700.0,5.0,10.5,normal
3328,1697219931.013,47.225,1800.0,26.4,10.3,normal
3329,1697219931.516,47.712,1800.0,30.7,10.6,normal
3330,1697219932.018,48.199,1800.0,4.0,10.6,normal
3331,1697219932.521,47.712,1800.0,3.5,10.6,normal
3332,1697219933.023,48.199,1800.0,3.5,10.6,normal
3333,1697219933.526,47.225,1800.0,4.5,10.6,normal
3334,1697219934.028,47.225,1800.0,4.0,10.6,normal
3335,1697219934.531,46.738,1800.0,4.0,10.5,normal
3336,1697219935.033,47.712,1800.0,3.0,10.5,normal
3337,1697219935.536,47.225,1800.0,4.9,10.6,normal
3338,1697219936.042,47.225,600.0,5.0,10.5,normal
3339,1697219936.548,47.712,600.0,5.4,10.6,normal
3340,1697219937.051,48.686,1800.0,20.8,10.2,normal
3341,1697219937.554,49.66,1800.0,37.7,10.6,normal
3342,1697219938.056,47.225,1800.0,4.0,10.6,normal
3343,1697219938.559,47.712,1800.0,3.5,10.6,normal
3344,1697219939.062,47.225,1800.0,5.4,10.6,normal
3345,1697219939.564,47.712,1800.0,3.5,10.6,normal
3346,1697219940.067,47.225,1800.0,4.0,10.6,normal
3347,1697219940.569,47.712,1800.0,4.0,10.5,normal
3348,1697219941.072,46.251,1800.0,5.0,10.6,normal
3349,1697219941.574,47.712,1800.0,3.5,10.6,normal
3350,1697219942.079,47.225,700.0,5.4,10.6,normal
3351,1697219942.585,46.738,600.0,4.5,10.6,normal
3352,1697219943.088,48.199,1800.0,24.9,10.3,normal
3353,1697219943.591,47.225,1800.0,30.5,10.6,normal
3354,1697219944.093,48.686,1800.0,6.9,10.6,normal
3355,1697219944.596,47.712,1800.0,4.0,10.6,normal
3356,1697219945.098,47.225,1800.0,3.5,10.6,normal
3357,1697219945.601,47.712,1800.0,3.5,10.6,normal
3358,1697219946.104,47.712,1800.0,4.0,10.6,normal
3359,1697219946.606,47.225,1800.0,3.0,10.6,normal
3360,1697219947.108,47.712,1800.0,3.0,10.6,normal
3361,1697219947.611,47.225,1800.0,3.0,10.6,normal
3362,1697219948.116,47.712,600.0,4.4,10.5,normal
3363,1697219948.622,46.251,600.0,5.0,10.5,normal
3364,1697219949.125,48.199,1800.0,30.2,10.4,normal
3365,1697219949.628,47.712,1800.0,26.5,10.6,normal
3366,1697219950.13,47.712,1800.0,4.0,10.6,normal
3367,1697219950.633,48.199,1800.0,4.0,10.6,normal
3368,1697219951.135,47.225,1800.0,3.0,10.6,normal
3369,1697219951.638,47.225,1800.0,3.5,10.6,normal
3370,1697219952.14,48.199,1800.0,4.5,10.6,normal
3371,1697219952.643,46.738,1800.0,3.5,10.6,normal
3372,1697219953.145,48.199,1800.0,3.5,10.6,normal
3373,1697219953.648,47.225,1800.0,3.5,10.6,normal
3374,1697219954.151,47.712,1800.0,6.5,10.6,normal
3375,1697219954.653,47.225,1800.0,3.5,10.6,normal
3376,1697219955.156,47.712,1800.0,20.4,10.3,normal
3377,1697219955.659,48.199,1800.0,32.3,10.6,normal
3378,1697219956.162,48.199,1800.0,4.0,10.6,normal
3379,1697219956.664,47.225,1800.0,3.5,10.6,normal
3380,1697219957.167,47.225,1800.0,4.0,10.6,normal
3381,1697219957.669,48.686,1800.0,4.5,10.6,normal
3382,1697219958.172,47.225,1800.0,4.9,10.6,normal
3383,1697219958.675,48.199,1800.0,3.5,10.6,normal
3384,1697219959.181,47.225,600.0,6.9,10.6,normal
3385,1697219959.687,47.712,600.0,6.9,10.6,normal
3386,1697219960.194,47.225,600.0,7.4,10.6,normal
3387,1697219960.7,47.712,800.0,4.5,10.6,normal
3388,1697219961.203,47.225,1800.0,29.9,10.3,normal
3389,1697219961.705,49.173,1800.0,26.5,10.5,normal
3390,1697219962.208,48.199,1800.0,4.9,10.5,normal
3391,1697219962.71,47.225,1800.0,3.0,10.5,normal
3392,1697219963.213,47.225,1800.0,4.0,10.6,normal
3393,1697219963.715,47.712,1800.0,4.0,10.6,normal
3394,1697219964.218,47.712,1800.0,5.5,10.6,normal
3395,1697219964.72,47.225,1800.0,3.5,10.6,normal
3396,1697219965.223,47.225,1800.0,4.5,10.6,normal
3397,1697219965.725,46.738,1800.0,3.0,10.6,normal
3398,1697219966.23,47.712,900.0,5.0,10.6,normal
3399,1697219966.734,47.712,900.0,5.4,10.6,normal
3400,1697219967.237,48.686,1800.0,18.0,10.0,normal
3401,1697219967.739,48.686,1800.0,37.5,10.4,normal
3402,1697219968.242,47.712,1800.0,4.0,10.5,normal
3403,1697219968.745,48.199,1800.0,3.5,10.5,normal
3404,1697219969.247,47.225,1800.0,3.5,10.5,normal
3405,1697219969.75,49.173,1800.0,4.0,10.5,normal
3406,1697219970.252,47.712,1800.0,3.5,10.5,normal
3407,1697219970.755,47.225,1800.0,4.0,10.5,normal
3408,1697219971.257,47.225,1800.0,4.0,10.5,normal
3409,1697219971.76,48.199,1800.0,4.0,10.5,normal
3410,1697219972.265,46.738,700.0,1.5,10.5,normal
3411,1697219972.769,48.199,1000.0,8.0,10.5,normal
3412,1697219973.273,47.225,900.0,11.4,9.4,normal
3413,1697219973.776,48.686,1800.0,31.0,10.4,normal
3414,1697219974.279,47.712,1800.0,21.0,10.5,normal
3415,1697219974.781,48.199,1800.0,3.0,10.5,normal
3416,1697219975.284,47.712,1800.0,4.5,10.5,normal
3417,1697219975.786,47.225,1800.0,5.0,10.5,normal
3418,1697219976.289,47.225,1800.0,4.0,10.5,normal
3419,1697219976.792,47.225,1800.0,3.5,10.5,normal
3420,1697219977.294,47.712,1800.0,4.0,10.5,normal
3421,1697219977.797,47.225,1800.0,5.0,10.5,normal
3422,1697219978.302,46.251,700.0,3.0,10.5,normal
3423,1697219978.804,47.712,1800.0,8.4,10.5,normal
3424,1697219979.307,48.199,1800.0,13.9,10.1,normal
3425,1697219979.81,49.66,1800.0,37.2,10.5,normal
3426,1697219980.313,47.712,1800.0,4.5,10.5,normal
3427,1697219980.815,48.686,1800.0,4.0,10.5,normal
3428,1697219981.318,47.225,1800.0,4.0,10.6,normal
3429,1697219981.82,47.225,1800.0,4.5,10.6,normal
3430,1697219982.323,47.225,1800.0,5.0,10.6,normal
3431,1697219982.825,48.199,1800.0,3.5,10.6,normal
3432,1697219983.328,47.225,1800.0,4.0,10.6,normal
3433,1697219983.832,46.738,800.0,4.5,10.6,normal
3434,1697219984.337,47.712,800.0,7.4,10.6,normal
3435,1697219984.842,46.738,700.0,5.5,10.6,normal
3436,1697219985.346,47.225,1000.0,9.5,9.6,normal
3437,1697219985.849,48.199,1800.0,28.9,10.4,normal
3438,1697219986.351,47.712,1800.0,23.4,10.6,normal
3439,1697219986.854,48.199,1800.0,3.5,10.6,normal
3440,1697219987.356,46.738,1800.0,3.0,10.6,normal
3441,1697219987.859,47.225,1800.0,3.5,10.6,normal
3442,1697219988.361,46.251,1800.0,3.0,10.6,normal
3443,1697219988.864,47.712,1800.0,3.0,10.6,normal
3444,1697219989.367,47.225,1800.0,4.0,10.6,normal
3445,1697219989.869,47.225,1800.0,3.5,10.6,normal
3446,1697219990.372,47.225,1800.0,3.0,10.5,normal
3447,1697219990.876,47.225,900.0,4.9,10.6,normal
3448,1697219991.38,47.712,900.0,4.5,10.6,normal
3449,1697219991.883,47.225,1800.0,23.9,10.2,normal
3450,1697219992.386,47.712,1800.0,31.7,10.5,normal
3451,1697219992.889,47.712,1800.0,4.5,10.5,normal
3452,1697219993.391,47.712,1800.0,3.0,10.5,normal
3453,1697219993.894,47.225,1800.0,4.5,10.5,normal
3454,1697219994.396,47.712,1800.0,4.4,10.5,normal
3455,1697219994.899,47.712,1800.0,4.0,10.5,normal
3456,1697219995.401,47.712,1800.0,3.5,10.5,normal
3457,1697219995.904,47.712,1800.0,3.0,10.5,normal
3458,1697219996.406,47.225,1800.0,3.0,10.5,normal
3459,1697219996.91,47.225,1000.0,6.4,10.5,normal
3460,1697219997.415,46.738,700.0,4.0,10.5,normal
3461,1697219997.918,47.712,1800.0,16.3,10.0,normal
3462,1697219998.421,48.199,1800.0,37.5,10.5,normal
3463,1697219998.924,48.199,1800.0,6.5,10.5,normal
3464,1697219999.426,46.738,1800.0,4.9,10.5,normal
3465,1697219999.929,48.199,1800.0,4.5,10.5,normal
3466,1697220000.431,47.712,1800.0,4.0,10.6,normal
3467,1697220000.934,47.225,1800.0,4.0,10.6,normal
3468,1697220001.436,46.738,1800.0,5.9,10.6,normal
3469,1697220001.939,48.199,1800.0,4.0,10.6,normal
3470,1697220002.442,47.225,1800.0,3.5,10.6,normal
3471,1697220002.946,47.225,800.0,4.5,10.6,normal
3472,1697220003.45,46.738,900.0,2.0,10.6,normal
3473,1697220003.952,47.225,1800.0,11.6,9.6,normal
3474,1697220004.456,47.712,1800.0,30.2,10.5,normal
3475,1697220004.958,46.738,1800.0,18.0,10.6,normal
3476,1697220005.461,46.251,1800.0,2.5,10.6,normal
3477,1697220005.964,47.712,1800.0,4.9,10.6,normal
3478,1697220006.466,47.225,1800.0,3.0,10.6,normal
3479,1697220006.969,47.225,1800.0,3.0,10.6,normal
3480,1697220007.471,47.225,1800.0,4.0,10.6,normal
3481,1697220007.974,46.738,1800.0,4.5,10.6,normal
3482,1697220008.476,48.199,1800.0,3.5,10.6,normal
3483,1697220008.981,47.225,700.0,5.0,10.6,normal
3484,1697220009.487,47.225,600.0,5.9,10.6,normal
3485,1697220009.99,47.225,1800.0,17.4,10.0,normal
3486,1697220010.492,49.66,1800.0,37.3,10.5,normal
3487,1697220010.995,48.199,1800.0,6.5,10.5,normal
3488,1697220011.498,47.225,1800.0,3.0,10.5,normal
3489,1697220012.0,47.712,1800.0,4.5,10.5,normal
3490,1697220012.503,47.225,1800.0,3.5,10.5,normal
3491,1697220013.005,47.712,1800.0,4.0,10.6,normal
3492,1697220013.508,47.225,1800.0,3.5,10.6,normal
3493,1697220014.01,49.173,1800.0,6.0,10.6,normal
3494,1697220014.513,47.712,1800.0,3.0,10.6,normal
3495,1697220015.017,46.738,700.0,3.5,10.6,normal
3496,1697220015.522,48.199,800.0,5.4,10.6,normal
3497,1697220016.027,47.225,600.0,8.4,10.4,normal
3498,1697220016.53,48.199,1800.0,29.5,10.4,normal
3499,1697220017.032,48.199,1800.0,22.4,10.6,normal
3500,1697220017.535,47.225,1800.0,3.9,10.6,normal
3501,1697220018.037,47.712,1800.0,3.0,10.6,normal
3502,1697220018.54,47.225,1800.0,1.5,10.6,normal
3503,1697220019.043,47.712,1800.0,5.0,10.6,normal
3504,1697220019.546,47.712,1800.0,3.5,10.6,normal
3505,1697220020.048,47.712,1800.0,4.0,10.6,normal
3506,1697220020.551,46.738,1800.0,5.0,10.6,normal
3507,1697220021.054,47.225,1800.0,3.5,10.6,normal
3508,1697220021.56,47.712,600.0,5.4,10.6,normal
3509,1697220022.065,46.251,600.0,5.4,10.6,normal
3510,1697220022.569,47.712,1800.0,25.5,10.3,normal
3511,1697220023.072,48.199,1800.0,32.0,10.6,normal
3512,1697220023.574,48.199,1800.0,3.0,10.6,normal
3513,1697220024.077,47.225,1800.0,5.0,10.6,normal
3514,1697220024.579,46.738,1800.0,3.5,10.6,normal
3515,1697220025.082,48.199,1800.0,4.5,10.5,normal
3516,1697220025.584,47.225,1800.0,4.0,10.6,normal
3517,1697220026.087,48.199,1800.0,4.5,10.6,normal
3518,1697220026.589,48.199,1800.0,3.9,10.6,normal
3519,1697220027.092,48.199,1800.0,4.5,10.6,normal
3520,1697220027.597,47.225,600.0,4.0,10.5,normal
3521,1697220028.104,47.712,600.0,4.9,10.5,normal
3522,1697220028.607,48.686,1800.0,28.9,10.4,normal
3523,1697220029.11,48.199,1800.0,26.4,10.6,normal
3524,1697220029.612,47.225,1800.0,3.0,10.6,normal
3525,1697220030.115,47.225,1800.0,3.0,10.6,normal
3526,1697220030.617,47.712,1800.0,2.5,10.6,normal
3527,1697220031.12,47.225,1800.0,4.0,10.6,normal
3528,1697220031.622,46.738,1800.0,3.0,10.6,normal
3529,1697220032.125,47.225,1800.0,3.0,10.6,normal
3530,1697220032.627,48.199,1800.0,4.0,10.6,normal
